ticket_id,created_at,requester_department,requester_title,request_type,request_summary,details,mandatory_fields,fields_provided,outcome,security_risk_score,resolution_time_hours,approver_role
86630e14-9b73-47fb-a2ec-89d93ff0887d,2025-01-15 01:04:00,Engineering,DevOps Engineer,Firewall Change,Allow SSH to external IP 157.2.48.197 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 157.2.48.197 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Destination IP,Info Requested,83,,CISO
55b2e055-235b-45cf-947f-db3b73095247,2024-07-27 01:04:00,HR,Recruiter,Data Export,Export 41GB of anonymized data to S3 bucket acme-dev-size,"Request to export anonymized user event data (~41GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-size. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,78,16.0,Security Analyst
52663799-75bd-4a5f-8723-0ee306f35b27,2024-12-25 04:04:00,HR,People Partner,Data Export,Export 39GB of anonymized data to S3 bucket acme-prod-learn,"Request to export anonymized user event data (~39GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-learn. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,73,25.0,Security Manager
77794b10-9bbb-4aa1-aa0f-7bb0be9e3931,2024-10-17 06:04:00,Engineering,Backend Engineer,Data Export,Export 5GB of anonymized data to S3 bucket acme-stage-body,"Request to export anonymized user event data (~5GB) for ML model training.
Data to be exported to secure S3 bucket acme-stage-body. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,78,10.0,Security Analyst
6a00e890-b892-45eb-86d1-b7e76b5ea26f,2025-03-14 17:04:00,Operations,Logistics Coordinator,Vendor Approval,"Onboard vendor Gomez, Davis and Miller for campaign analytics","Gomez, Davis and Miller provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.",Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,72,21.0,Security Analyst
e8949414-017e-48cf-9b6f-c8972f97e463,2024-08-08 10:04:00,Engineering,Frontend Engineer,Network Access,Open port 3306 from 10.60.87.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.60.87.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR,Info Requested,68,,Security Manager
a49ddecd-a4a8-4339-b907-1985eba7db26,2025-04-14 12:04:00,Marketing,Content Strategist,Cloud Resource Access,ReadOnly access to S3 bucket acme-prod-ball,"Access requested for S3 bucket acme-prod-ball to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Data Sensitivity Level,Info Requested,65,,Security Analyst
48a73995-1d4d-4cd5-a279-d974f6b91e6f,2024-07-10 03:04:00,Data Science,ML Engineer,Cloud Resource Access,ReadOnly access to S3 bucket acme-prod-unit,"Access requested for S3 bucket acme-prod-unit to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Data Sensitivity Level,Info Requested,78,,Security Analyst
6d2aa37c-a81f-4ede-9172-f9e240551e76,2024-05-28 23:04:00,IT,IT Support,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-until,"Access requested for S3 bucket acme-dev-until to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,60,20.0,CISO
b59c7b59-103f-4d64-b930-a8a0172f5523,2025-04-30 14:04:00,Sales,Account Executive,Vendor Approval,Onboard vendor Warren-Daniels for campaign analytics,Warren-Daniels provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,61,22.0,Security Analyst
3d0972b9-d316-4b2e-ba9e-d6fd0e117135,2025-02-19 13:04:00,Engineering,Software Engineer,Network Access,Open port 3306 from 10.41.228.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.41.228.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Approval from Engineering Lead,Info Requested,88,,CISO
dc932959-3e0f-4dbe-9daa-e226042e651f,2024-06-22 10:04:00,Finance,Financial Analyst,Firewall Change,Allow SSH to external IP 22.248.190.174 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 22.248.190.174 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,85,30.0,Security Analyst
737d1174-6a12-4fb5-aa30-578060d95cf7,2025-02-17 17:04:00,Operations,Operations Manager,Network Access,Open port 3306 from 10.140.78.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.140.78.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR,Info Requested,65,,Security Manager
f4c6b384-d494-4639-baa5-45104819b717,2025-02-20 02:04:00,Sales,Sales Ops Analyst,DevTool Install,Install VSCode extension 'before',"Requesting installation of extension 'before' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,42,32.0,Security Analyst
13384aa9-88ac-4bf4-9dc1-638a0a2760f6,2025-04-07 20:04:00,Marketing,Marketing Manager,Permission Change,Temporary admin access to AWS for 4 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 4 hours. Related Jira ticket: INFRA-7154.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,86,25.0,Security Analyst
11d3e6fd-4902-4efb-944b-b4be76479be8,2025-03-22 15:04:00,IT,System Administrator,Permission Change,Temporary admin access to AWS for 5 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 5 hours. Related Jira ticket: INFRA-9919.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,83,4.0,Security Manager
f847fb14-c859-4f6c-a4c3-4fa0f2d8c522,2025-01-22 11:04:00,Operations,Operations Manager,Permission Change,Temporary admin access to AWS for 5 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 5 hours. Related Jira ticket: INFRA-8919.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,84,4.0,Security Manager
e129871b-d723-40e1-890b-39d940e9f727,2024-08-18 19:04:00,Finance,Controller,Firewall Change,Allow SSH to external IP 139.172.58.115 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 139.172.58.115 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Destination IP,Info Requested,83,,Security Manager
0bb8744b-bc85-4d46-908d-287ac1e32b3e,2024-09-30 12:04:00,Data Science,ML Engineer,Vendor Approval,Onboard vendor Horn-Lyons for campaign analytics,Horn-Lyons provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Legal Review,Info Requested,61,,CISO
3b43e01c-70b0-4adb-86f3-bed214b63ea3,2025-02-23 20:04:00,Operations,Operations Manager,DevTool Install,Install VSCode extension 'who',"Requesting installation of extension 'who' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,70,14.0,Security Analyst
d7f64360-ca4f-41fd-9e80-51f264020736,2024-12-08 06:04:00,HR,People Partner,Permission Change,Temporary admin access to AWS for 7 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 7 hours. Related Jira ticket: INFRA-5388.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,92,25.0,Security Manager
c534e490-0092-4593-9ae8-aac332d08339,2024-08-31 23:04:00,HR,People Partner,Network Access,Open port 3306 from 10.235.113.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.235.113.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,60,15.0,Security Manager
659392a0-f5c5-4930-8d1e-909fe03b607b,2024-07-27 21:04:00,HR,People Partner,Permission Change,Temporary admin access to AWS for 8 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 8 hours. Related Jira ticket: INFRA-9440.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,74,43.0,Security Analyst
119f3761-9fea-4fc5-90dd-11778a26f7f8,2025-04-10 21:04:00,Operations,Operations Manager,DevTool Install,Install VSCode extension 'movement',"Requesting installation of extension 'movement' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,64,16.0,Security Analyst
d12d57c7-818f-46d0-8936-c29d7c4e17b9,2025-02-16 09:04:00,Marketing,Content Strategist,Permission Change,Temporary admin access to AWS for 7 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 7 hours. Related Jira ticket: INFRA-7071.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,73,10.0,Security Analyst
f422765c-0952-4e89-8e2d-0178a10f75f4,2024-10-08 01:04:00,HR,HR Specialist,Firewall Change,Allow SSH to external IP 7.10.105.132 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 7.10.105.132 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,69,45.0,Security Analyst
96f92126-04a0-41b3-85e1-f3aec77b1997,2024-09-15 11:04:00,Operations,Operations Manager,Vendor Approval,Onboard vendor Shea-Mercer for campaign analytics,Shea-Mercer provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Data Classification,Info Requested,63,,Security Manager
5e247cf4-b752-46c4-bf06-9f34b344a389,2024-11-09 16:04:00,IT,IT Specialist,Vendor Approval,Onboard vendor Waters LLC for campaign analytics,Waters LLC provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,59,30.0,Security Manager
2d31aac6-3f58-4c19-b54d-ca040867f730,2024-11-02 15:04:00,HR,Recruiter,DevTool Install,Install VSCode extension 'husband',"Requesting installation of extension 'husband' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,49,27.0,CISO
9846dc92-6bf3-40ca-948e-cc90d19c500c,2024-08-20 09:04:00,Data Science,ML Engineer,Data Export,Export 43GB of anonymized data to S3 bucket acme-prod-arm,"Request to export anonymized user event data (~43GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-arm. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,74,26.0,Security Analyst
